id,Internal Reference,Supplier / Supplier,Name,Brand,Model,description,Category,Unit of Measure,Can be Sold,Can be Purchased,Product Type,Procurement Method,Supply Method,Supplier / Supplier Pricelist / Unit Price,Supplier / Supplier Pricelist / Quantity,Supplier / Delivery Lead Time,seller_ids/min_qty
,90S1018,M&C TechGroup Germany GmbH,SP10-V10-2/HC Fritte-Vo 550mm,M&C,,"Insitu Hastelloy filter type V10-2/HC, without volume displacer. Filter porosity: 2µm, Length: 550mm, 60mm OD, Material: Hastelloy-C.",Filter Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1812,1,30,1
Product_01706,90S1020,M&C TechGroup Germany GmbH,"Dichtung 1"" f. SP10",M&C,,"Gasket 1"" for SP10/11/21/31 V10.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.3,1,30,1
Product_01707,90S1022,M&C TechGroup Germany GmbH,SP2000/V11-2 Ersatzfritte,M&C,,"Insitu ceramic filter tube V11-2, Filter porosity 2µm, Length: 1000mm, 60mm OD.",Filter Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,653,1,30,1
Product_01708,90S1023,M&C TechGroup Germany GmbH,Flachdichtung V-11     Graphit,M&C,,Gasket (60/74mm) for V11. Material: Graphite.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.8,1,30,1
Product_01709,90S1024,M&C TechGroup Germany GmbH,"Flachdichtung 1 1/4""   Novapre",M&C,,"Gasket 1 1/4"" for adapter KA-H/AO. material: Novapress","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.8,1,30,1
Product_01710,90S1115,M&C TechGroup Germany GmbH,"Packung SP 11, AO",M&C,,"Graphite packing for SP10/11, AO","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,33.8,1,30,1
,90S2010,M&C TechGroup Germany GmbH,Entnahmerohr SP21 1.4571,M&C,,"Tube for SP21 with connection bush 3/4""i, Length 1m, Material stainless steel 316 max. 600°C.",Tube/Pipe,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,209,1,30,1
Product_01711,90S2015,M&C TechGroup Germany GmbH,SP31/SP32 Ersatz-Demistor,M&C,,"Demistor for SP31/SP32, Material: PTFE.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,152,1,30,1
,90S2019,M&C TechGroup Germany GmbH,Entnahmerohr Kanthal,M&C,,"Tube for SP21 with connection bush 3/4""i, Length 1m, Material Kanthal, max. 1300°C.",Tube/Pipe,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,697,1,30,1
,90S2025,M&C TechGroup Germany GmbH,Flachdichtung 34 SP21/22  PTFE,M&C,,Gasket (34) for filter element SP20/21/22. Material: PTFE.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,9.18,1,30,1
,90S2035,M&C TechGroup Germany GmbH,SP21 Viton-Dichtplatte,M&C,,Viton gasket for SP21/22 lid seal.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.1,1,30,1
,90S2036,M&C TechGroup Germany GmbH,Dichtplatte SP21/22 PTFE/Viton,M&C,,PTFE/Viton gasket for SP21/22. lid seal.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,40.5,1,30,1
Product_01712,90S2040,M&C TechGroup Germany GmbH,"O-Ring Viton  12,40x1,70 CG/SP",M&C,,O-ring (16) for CG and SP20/21/22. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.84,1,30,1
,90S2042,M&C TechGroup Germany GmbH,"O-Ring Viton   7,66x1,78 SP21",M&C,,"O-ring (11) for SP21/22. and FM-2K, FM-200K/H Material: Viton.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.84,1,30,1
,90S2045,M&C TechGroup Germany GmbH,SP21 Filterhalter+Andruckfeder,M&C,,Filter element clamp with spring and O-ring 16 for SP21/22.,Filter Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,123,1,30,1
Product_01713,90S2050,M&C TechGroup Germany GmbH,PT100 SP21H  (Ersatz),M&C,,PT100 sensor for SP21-H.,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,166,1,30,1
,90S2055,M&C TechGroup Germany GmbH,Graphit Dicht.Deckel SP21H/300,M&C,,Graphit gasket for SP21-H/300/400 lid seal.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,25.1,1,30,1
,90S2060,M&C TechGroup Germany GmbH,Graphitdicht. Filter SP21H/300,M&C,,Graphit gasket for SP21-H/300/400 filter element seal.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,13.9,1,30,1
,90S2065,M&C TechGroup Germany GmbH,Al-Platte Heizelement SP21,M&C,,Aluminium plate 50x145x15mm for heater element SP21-H.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,90.4,1,30,1
Product_01714,90S2072,M&C TechGroup Germany GmbH,"Flachdichtung 3/4""   Graphit",M&C,,"Gasket 3/4"" for spun glass cartridge FW, insitu probe tubes, pre-filter V20, extension tubes. Material: graphite.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,12.7,1,30,1
Product_01715,90S2075,M&C TechGroup Germany GmbH,Flanschdichtset DN65 (67) nova,M&C,,Flange gasket set for DN65 PN6B consisting of gasket (67) and a set of screws M12x60.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,45.1,1,30,1
Product_01716,90S2076,M&C TechGroup Germany GmbH,"Sondenrohr-Dicht.1 1/2"" Nova",M&C,,"Gasket 1 1/2"" for SP30-H/1.1V.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_01717,90S2077,M&C TechGroup Germany GmbH,Flanschd. DN65PN6 (67) Nova,M&C,,Flange gasket DN65 PN6B (67). Material: Novapress.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.7,1,30,1
Product_01718,90S2078,M&C TechGroup Germany GmbH,"Sondenrohr-Dicht. 3/4"" Faser",M&C,,"Fibre gasket 3/4"" for SP2000 spun. hastelloy insitu probe tubes, pre filter V20 and extension tubes Vm.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.5,1,30,1
Product_01719,90S2079,M&C TechGroup Germany GmbH,"Spannklammer SP 21,22",M&C,,Clamp (fastener) for SP2000/SP21/SP22 Set with 4 pcs.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,68,1,30,1
Product_01720,90S2080,M&C TechGroup Germany GmbH,"Flachdichtung 3/4""   Novapress",M&C,,"Gasket 3/4"" for spun glass cartridge FW, insitu probe tubes, pre-filter V20, extension tubes. Material: Novapress.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10,1,30,1
Product_01721,90S2081,M&C TechGroup Germany GmbH,Flanschd. DN65PN6 V11 (40)Nova,M&C,,Flange seal V11/G DN65 PN6 (40).,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.7,1,30,1
Product_01722,90S2082,M&C TechGroup Germany GmbH,Flanschd. DN65 V11(40) Nova,M&C,,"Flange seal set V11 for DN65 PN6B, incl. seal (40) and screws.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,29.6,1,30,1
Product_01723,90S2083,M&C TechGroup Germany GmbH,Flanschd. DN65PN6  V11 Graphit,M&C,,Flange seal type V11/G 40mm i Graphit.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,67.5,1,30,1
Product_01724,90S2084,M&C TechGroup Germany GmbH,Flanschd. DN65PN6 (67) Graphit,M&C,,Flange seal DN65 PN6 Graphit (67).,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,67.5,1,30,1
,90S2085,M&C TechGroup Germany GmbH,SP21H Ersatz-Rückspülventil,M&C,,"Spare backflush valve for SP21/SP22 blowback system or calibration gas valve, Working pressure 0,7bar, Connection 1/4""NPT-m, Material: SS316, Viton.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,473,1,30,1
,90S2087,M&C TechGroup Germany GmbH,"Flachdichtung 3/4""   SSTC",M&C,,"Gasket 3/4"" for spun glass cartridge FW, insitu probe tubes, pre-filter V20, extension tubes. Material: Novaphit SS wire reinforced","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.1,1,30,1
Product_01725,90S4000,M&C TechGroup Germany GmbH,Schutzhülse für SP53,M&C,,Protection cover for airfilter SP 53.,Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,27.8,1,30,1
Product_01726,90S5050,M&C TechGroup Germany GmbH,Heizpatrone HLPR 135°C Ex,M&C,,"Spare heaterelement for HEX4, 135°C",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,664,1,30,1
Product_01727,90S5055,M&C TechGroup Germany GmbH,Heizpatrone HLPR 180°C Ex,M&C,,"Spare heaterelement for HEX4, 180°C",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,664,1,30,1
Product_01728,90S5060,M&C TechGroup Germany GmbH,SP3000 Alarmkontakt Ex S 135°C,M&C,,Alarm switch for HEX4. 135°C,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,321,1,30,1
Product_01729,90S5065,M&C TechGroup Germany GmbH,SP3000 Alarmkontakt Ex S 180°C,M&C,,Alarm switch for HEX4. 180°C,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,321,1,30,1
Product_01730,90V0005,M&C TechGroup Germany GmbH,RV-11 Ersatz-Nadel  PCTFE,M&C,,"Needle for needle valve, RV 11-T PCTFE.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,86.5,1,30,1
Product_01731,90V0010,M&C TechGroup Germany GmbH,RV-11 Ersatz-Nadel  PVDF,M&C,,"Needle for needle valve, RV-11 PVDF.","Valve, Regulator",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,78.1,1,30,1
Product_01732,90V0020,M&C TechGroup Germany GmbH,Andruckschraube  RV 11 PTFE,M&C,,"Nut for needle valve, RV 11-P/T.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,36.8,1,30,1
Product_01733,91E4000,M&C TechGroup Germany GmbH,"O-Ring Chem505     15,54x2,62",M&C,,"O-Ring chemraz 505 for KS, type 15.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,114,1,30,1
Product_01734,91E4005,M&C TechGroup Germany GmbH,"O-Ring Chem505  9,00x2,00",M&C,,"O-ring, Chemraz 505 for KS, type 9","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,81.5,1,30,1
Product_01735,91E4010,M&C TechGroup Germany GmbH,"O-Ring Viton   9,00x2,00 CLF",M&C,,O-ring (9) for KS and filter holder CLF-5. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.82,1,30,1
Product_01736,91E4015,M&C TechGroup Germany GmbH,"O-Ring Viton  13,00x1,00 KS",M&C,,O-ring (13) for KS. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.72,1,30,1
Product_01737,91F1000,M&C TechGroup Germany GmbH,Überwurfmutter GL 14,M&C,,Spare union nut GL14.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.43,1,30,1
Product_01738,91F1002,M&C TechGroup Germany GmbH,Überwurfmutter GL 14/102 für Anschluß.ad,M&C,,Spare union nut GL14/102.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.03,1,30,1
Product_01739,91F1003,M&C TechGroup Germany GmbH,Klemmring GL 14-6mm,M&C,,"Sealing ring GL14-6mm, material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.29,1,30,1
Product_01740,91F1005,M&C TechGroup Germany GmbH,Überwurfmutter GL 18,M&C,,Spare union nut GL18.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.43,1,30,1
Product_01741,91F1007,M&C TechGroup Germany GmbH,Überwurfmutter GL 18/14,M&C,,Spare union nut GL18/14.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.03,1,30,1
Product_01742,91F1010,M&C TechGroup Germany GmbH,Klemmring GL 18-6mm,M&C,,"Sealing ring GL18-6mm, material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.29,1,30,1
Product_01743,91F1015,M&C TechGroup Germany GmbH,Klemmring GL 18-8mm,M&C,,"Sealing ring GL18-8mm, material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.29,1,30,1
Product_01744,91F1020,M&C TechGroup Germany GmbH,Klemmring GL 18-10mm,M&C,,"Sealing ring GL18-10mm, material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.29,1,30,1
Product_01745,91F1025,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 10-100,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 10-100 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
Product_01746,91F1026,M&C TechGroup Germany GmbH,Kugel Glas 6mm  FM1/10,M&C,,"spare glass ball, 6 mm a.d. for FM1/10.",Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,12.4,1,30,1
Product_01747,91F1035,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 18-180,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 18-180 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
,91F1040,M&C TechGroup Germany GmbH,O-Ring FM-HT (Set),M&C,,spare o-ring set for flowmeter FM..-HT 2 pcs. PTFE spiral o-rings type MAA 612-01-05-1.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,252,1,30,1
Product_01748,91F1050,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 25-250,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 25-250 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
Product_01749,91F1055,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 50-500,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 50-500 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
Product_01750,91F1060,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 80-800,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 80-800 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
Product_01751,91F1065,M&C TechGroup Germany GmbH,Strömungsmessglas FM1 120-1200,M&C,,"Flowmeter glass for FM1 / FM10, including 6 mm sealing rings and caps. Standard measuring range: 120-1200 Nl/h air.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,355,1,30,1
Product_01752,91F1200,M&C TechGroup Germany GmbH,Klemmring GL 14-6mm verklebt,M&C,,"Sealing ring GL14-6mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,12,1,30,1
Product_01753,91F1205,M&C TechGroup Germany GmbH,Klemmring GL 18-6mm verklebt,M&C,,"Sealing ring GL18-6mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,12,1,30,1
Product_01754,91F1210,M&C TechGroup Germany GmbH,Klemmring GL 18-8mm verklebt,M&C,,"Sealing ring GL18-8mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.6,1,30,1
Product_01755,91F1215,M&C TechGroup Germany GmbH,Klemmring GL 18-10mm verklebt,M&C,,"Sealing ring GL18-10mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.1,1,30,1
Product_01756,91F1220,M&C TechGroup Germany GmbH,Klemmring GL 25-8mm verklebt,M&C,,"Sealing ring GL25-8mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.9,1,30,1
Product_01757,91F1225,M&C TechGroup Germany GmbH,Klemmring GL 25-12mm verklebt,M&C,,"Sealing ring GL25-12mm, conglutinated material: PTFE.","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.9,1,30,1
,91F2000,M&C TechGroup Germany GmbH,Heizpatrone FM..-HT  230V/350W,M&C,,"Heating cartridge for FM..-HT, L=100mm, 230VAC/350W",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,151,1,30,1
,91F2000a,M&C TechGroup Germany GmbH,Heizpatrone FM..-HT  115V/350W,M&C,,"Heating cartridge for FM..- HT, L=100mm, 115VAC/350W.",Accessory,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,151,1,30,1
Product_01758,91P1000,M&C TechGroup Germany GmbH,MP06/12 Membrane,M&C,,"Membrane type MTF26, for MP06/MP12, material: Viton, PTFE.",Filter Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,135,1,30,1
Product_01759,91P1005,M&C TechGroup Germany GmbH,MP06/12 Ventilplatte,M&C,,"Valve plate type VTF26, for MP06/12, material: FKM",Valve plate,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.98,1,30,1
Product_01760,91P1010,M&C TechGroup Germany GmbH,"MP06/12 O-Ring 18,77x1,78",M&C,,"O-ring type OTF26, for MP06/12. Material: FKM","Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.9,1,30,1
Product_01761,91P1015,M&C TechGroup Germany GmbH,"MP06/12 Pumpenkopf, Oberteil",M&C,,"Pump head, upper part for MP06/12, material: PTFE.",Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,203,1,30,1
Product_01762,91P1020,M&C TechGroup Germany GmbH,"MP06/12 Pumpenkopf, Unterteil",M&C,,"Pump head, basic part for MP06/12, material: PTFE.",Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,249,1,30,1
Product_01763,91P1025,M&C TechGroup Germany GmbH,MP06/12 Pleuel mit Lager,M&C,,Con-rod with bearing MP06/12.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,44.1,1,30,1
Product_01764,92K0005,M&C TechGroup Germany GmbH,Schwimmer AD-P,M&C,,"Spare float for AD-P, material PP.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,94.9,1,30,1
Product_01765,92K0010,M&C TechGroup Germany GmbH,Schwimmer AD-T,M&C,,"Spare float for AD-T, material PVDF.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,143,1,30,1
Product_01766,92K0015,M&C TechGroup Germany GmbH,Ventilauslaß AD-P/T,M&C,,Spare outlet valve for AD-P and AD-T.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,129,1,30,1
Product_01767,92K0030,M&C TechGroup Germany GmbH,Ableiterkopf kompl. ADS-P,M&C,,"Liquid drainer head complete, ADS-P.",Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,123,1,30,1
Product_01768,92K0035,M&C TechGroup Germany GmbH,Ableiterkopf kompl. ADS-T,M&C,,"Liquid drainer head complete, ADS-T.",Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,283,1,30,1
Product_01769,93F0130,M&C TechGroup Germany GmbH,Abscheideglas SDH unten GL18,M&C,,Spare glass for SDH with glass-flange.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,443,1,30,1
Product_01770,93F0131,M&C TechGroup Germany GmbH,Abscheideglas SDH vertikal,M&C,,Spareglass for type SDH vertical with glass-flange.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,498,1,30,1
Product_01771,93F0135,M&C TechGroup Germany GmbH,Spannverschluß Edelstahl SDH-2,M&C,,Quick clamping ring for seperator type SDH or probe SP2000/H320-So. material: SS316.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,171,1,30,1
Product_01772,93F0140,M&C TechGroup Germany GmbH,"O-Ring Viton  80,00x5,00 SDH",M&C,,O-ring (80x5mm) for glass vessel on electrically heated separator type SDH. Material: Viton.,"Seal, Gasket, O-Ring",Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.6,1,30,1
Product_01773,93F0145,M&C TechGroup Germany GmbH,Volumenverdränger-Kugeln SDH,M&C,,Volume displacer balls for separator SDH or SP2000-H320/S. material: glass. price/Kg.,Other spare part,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,67,1,30,1
Product_01774,93K0010,M&C TechGroup Germany GmbH,"Lüfter ECP 1000,2000,3000  12V",M&C,,"ECP1000, 2000, 3000 fan.",Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,146,1,30,1
Product_01775,93K0020,M&C TechGroup Germany GmbH,Regelelektronik ECP20/1-3000,M&C,,"Control electronic board for ECP20, ECP1000-3000 from Series no. 95xxxx.",PCB,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,311,1,30,1
Product_01776,93K0030,M&C TechGroup Germany GmbH,"Sicherung 5x20, 0,8A T",M&C,,"Fine fuse 0,8AT 5x20, (F1/F2) ECP1000. by 94",Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.72,1,30,1
Product_01777,93K0035,M&C TechGroup Germany GmbH,ECP1000 Gleichrichter nur 1995,M&C,,"Rectifier for cooler type ECP1000, only 1995 (Schottky-Diode FST3090 or BYV72E/100).",IC,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,21.4,1,30,1
Product_01778,93K0036,M&C TechGroup Germany GmbH,ECP1000 Gleichrichter 1.94-95,M&C,,Rectifier for cooler type ECP1000 from 1.94 (type BY 500-200).,IC,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.72,1,30,1
Product_01779,93K0040,M&C TechGroup Germany GmbH,ECP1000/2000/3000 PT100,M&C,,Temperature sensor PT100 incl. screw and spring for cooler ECP1000-3000,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,112,1,30,1
Product_01780,93K0040X,M&C TechGroup Germany GmbH,"PT100 ECM, ECP-1000x",M&C,,PT-100 temperature sensor for ECP1000-3000 and ECM,Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,55.3,1,30,1
Product_01781,93K0045,M&C TechGroup Germany GmbH,Peltierelement ECP1000 bis 94x,M&C,,ECP-1000 Peltier element up to serial no. 94xxxx,Peltier Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,174,1,30,1
Product_01782,93K0047,M&C TechGroup Germany GmbH,Peltierelement ECP1000 ab95xx,M&C,,"Peltier element ECP1000, from serial number 95xxxx.",Peltier Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,174,1,30,1
Product_01783,93K0048,M&C TechGroup Germany GmbH,Peltierelement ECP1000 50°C,M&C,,"Peltierelement ECP1000, for ambient temperature 50°C.",Peltier Element,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,563,1,30,1
Product_01784,93K0100,M&C TechGroup Germany GmbH,ECP1000G    WT,M&C,ECP1000,"Jet stream heat exchanger, type ECP1000G, material Duran glass, connections: sample gas GL18-6/6mm, condensate GL25-12mm.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,291,1,30,1
Product_01785,93K0110,M&C TechGroup Germany GmbH,ECP1000SS   WT,M&C,ECP1000,"Jet stream heat exchanger, type ECP1000SS, material: stainless steel 1.4571, connections: sample gas G1/4""i, condensate G3/8""i.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,374,1,30,1
Product_01786,93K0111,M&C TechGroup Germany GmbH,ECP1000SS/NPT     WT,M&C,ECP1000,"Jet stream heat exchanger type ECP1000SS NPT material stainless steel 1.4571, connections: sample gas: 1/4"" NPT i, condensate: 3/8"" NPT i.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,405,1,30,1
Product_01787,93K0120,M&C TechGroup Germany GmbH,ECP1000PV   WT,M&C,ECP1000,"Jet stream heat exchanger, type ECP-1000 PV, Material PVDF. Connections: sample gas G 1/4""i, condensate G 3/8""i.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,421,1,30,1
Product_01788,93K0130,M&C TechGroup Germany GmbH,ECP1000G 90°  WT,M&C,ECP1000,"Jet stream heat exchanger type ECP-1000G 90°, Material: Duran glass. Connections: sample gas GL18-6mm, condensate GL25-12mm.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,316,1,30,1
Product_01789,93K0140,M&C TechGroup Germany GmbH,ECP3000G/ECM-1/ECC-1G  WT,M&C,ECP3000,"Jet-stream heat exchanger for cooler type ECP3000/ECM-1/ECC-1. Material: Duran glass. Connections: sample gas GL18-6mm, condensate GL25-12mm.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,386,1,30,1
Product_01790,93K0150,M&C TechGroup Germany GmbH,ECP3000G/ECM-1G 90°   WT,M&C,ECP3000,"Jet-stream heat exchanger for cooler type ECP3000/ECM-1/ECC-1, 90° Material: Duran glass. Connections: sample gas GL18-6/6mm, condensat : GL18-8mm.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,386,1,30,1
Product_01791,93K0160,M&C TechGroup Germany GmbH,ECP3000SS/ECM-1SS     WT,M&C,ECP3000,"Jet-stream heat exchanger for cooler type ECP3000/ECM-1/SCC-1. Material: SS316. Connections: sample gas G1/4""i, condensate G3/8""i.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,547,1,30,1
Product_01792,93K0160N,M&C TechGroup Germany GmbH,ECP3000SS/ECM-1SS NPT  WT,M&C,ECP3000,"Jet-stream heat exchanger for cooler type ECP3000/ECM-1/ECC-1. Material: SS316. Connections: sample gas 1/4""NPT, condensate 3/8""NPT.",Heat Exchanger,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,602,1,30,1
