"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_HF_0444","300 Series Compressed Air Filter Assemblies",,"HF","BG360","Bowl Guards","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0445","300 Series Compressed Air Filter Assemblies",,"HF","PB315","Bowls","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0446","300 Series Compressed Air Filter Assemblies",,"HF","PB360","Bowls","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0447","300 Series Compressed Air Filter Assemblies",,"HF","PB370","Bowls","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0448","300 Series Compressed Air Filter Assemblies",,"HF","DP380","Differential Pressure Indicator Kit","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0449","300 Series Compressed Air Filter Assemblies",,"HF","MB315","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0450","300 Series Compressed Air Filter Assemblies",,"HF","MBFR315","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0451","300 Series Compressed Air Filter Assemblies",,"HF","MB360","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0452","300 Series Compressed Air Filter Assemblies",,"HF","MB360I","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0453","300 Series Compressed Air Filter Assemblies",,"HF","MBFR360","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0454","300 Series Compressed Air Filter Assemblies",,"HF","MB380","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0455","300 Series Compressed Air Filter Assemblies",,"HF","MB390","Mounting Brackets","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0456","300 Series Compressed Air Filter Assemblies",,"HF","GN315","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0457","300 Series Compressed Air Filter Assemblies",,"HF","GN360","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0458","300 Series Compressed Air Filter Assemblies",,"HF","GN370","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0459","300 Series Compressed Air Filter Assemblies",,"HF","GN380","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0460","300 Series Compressed Air Filter Assemblies",,"HF","GN385","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0461","300 Series Compressed Air Filter Assemblies",,"HF","GN390","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0462","300 Series Compressed Air Filter Assemblies",,"HF","GN395","Nitrile Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0463","300 Series Compressed Air Filter Assemblies",,"HF","GV315","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0464","300 Series Compressed Air Filter Assemblies",,"HF","GV360","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0465","300 Series Compressed Air Filter Assemblies",,"HF","GV370","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0466","300 Series Compressed Air Filter Assemblies",,"HF","GV380","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0467","300 Series Compressed Air Filter Assemblies",,"HF","GV385","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0468","300 Series Compressed Air Filter Assemblies",,"HF","GV390","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0469","300 Series Compressed Air Filter Assemblies",,"HF","GV395","Viton Gasket Set","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0470","300 Series Compressed Air Filter Assemblies",,"HF","TR315","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0471","300 Series Compressed Air Filter Assemblies",,"HF","TR360","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0472","300 Series Compressed Air Filter Assemblies",,"HF","TR370","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0473","300 Series Compressed Air Filter Assemblies",,"HF","TR380","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0474","300 Series Compressed Air Filter Assemblies",,"HF","TR385","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0475","300 Series Compressed Air Filter Assemblies",,"HF","TR390","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0476","300 Series Compressed Air Filter Assemblies",,"HF","TR395","Tie Rod","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0477","300 Series Compressed Air Filter Assemblies",,"HF","ER315","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0478","300 Series Compressed Air Filter Assemblies",,"HF","ER360","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0479","300 Series Compressed Air Filter Assemblies",,"HF","ER370","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0480","300 Series Compressed Air Filter Assemblies",,"HF","ER380","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0481","300 Series Compressed Air Filter Assemblies",,"HF","ER385","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0482","300 Series Compressed Air Filter Assemblies",,"HF","ER390","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0483","300 Series Compressed Air Filter Assemblies",,"HF","ER395","Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0484","300 Series Compressed Air Filter Assemblies",,"HF","FD300","Drains","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0485","300 Series Compressed Air Filter Assemblies",,"HF","DV360","Drains","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0486","Vacuum Pump Exhaust Filters",,"HF",420,"Single Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0487","Vacuum Pump Exhaust Filters",,"HF",425,"Single Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0488","Vacuum Pump Exhaust Filters",,"HF",430,"Single Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0489","Vacuum Pump Exhaust Filters",,"HF","420S","Single Element Assemblies (Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0490","Vacuum Pump Exhaust Filters",,"HF","425S","Single Element Assemblies (Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0491","Vacuum Pump Exhaust Filters",,"HF","430S","Single Element Assemblies (Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0492","Vacuum Pump Exhaust Filters",,"HF",433,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0493","Vacuum Pump Exhaust Filters",,"HF",434,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0494","Vacuum Pump Exhaust Filters",,"HF",443,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0495","Vacuum Pump Exhaust Filters",,"HF",437,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0496","Vacuum Pump Exhaust Filters",,"HF",447,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0497","Vacuum Pump Exhaust Filters",,"HF",456,"Multi Element Assemblies(Aluminium Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0498","Vacuum Pump Exhaust Filters",,"HF","433S","Multi Element Assemblies(Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0499","Vacuum Pump Exhaust Filters",,"HF","443S","Multi Element Assemblies(Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0500","Vacuum Pump Exhaust Filters",,"HF","437S","Multi Element Assemblies(Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0501","Vacuum Pump Exhaust Filters",,"HF","447S","Multi Element Assemblies(Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0502","Vacuum Pump Exhaust Filters",,"HF","456S","Multi Element Assemblies(Stainless Steel Type)","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0503","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","MP433","Mesh Pads","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0504","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","MP447","Mesh Pads","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0505","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","MP456","Mesh Pads","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0506","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","PG430","Back Pressure Gauge","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0507","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","PG430S","Back Pressure Gauge","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0508","Vacuum Pump Exhaust Filter Parts & Accessories",,"HF","PR433S","Pressure Relief Element Retainer","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0509","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","25-64-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0510","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-89-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0511","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-230-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0512","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-476-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0513","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","25-64-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0514","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-89-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0515","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-230-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0516","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-476-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/3","Box/3","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0517","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-230-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/7","Box/7","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0518","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-476-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/7","Box/7","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0519","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-230-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/7","Box/7","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0520","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-476-50CS",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/7","Box/7","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0521","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","25-64-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/10","Box/10","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0522","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-89-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/10","Box/10","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0523","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-230-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/10","Box/10","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0524","Vacuum Pump Exhaust Coalescing Filter Elements",,"HF","51-476-50C ",,"Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Box/10","Box/10","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0525","Support Cores",,"HF","SC110",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0526","Support Cores",,"HF","SC120",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0527","Support Cores",,"HF","SC130",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0528","Support Cores",,"HF","SC140",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0529","Support Cores",,"HF","SC150",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0530","Support Cores",,"HF","SC160",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0531","Mounting Brackets",,"HF","MB110",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0532","Mounting Brackets",,"HF","MB205",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0533","Mounting Brackets",,"HF","MB130",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0534","Mounting Brackets",,"HF","MB150",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0535","Mounting Brackets",,"HF","MBHFM100",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0536","High Temp Gasket Sets",,"HF","GH110",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0537","High Temp Gasket Sets",,"HF","GH130",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0538","High Temp Gasket Sets",,"HF","GH132HP",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0539","High Temp Gasket Sets",,"HF","GH136IL-3",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0540","High Temp Gasket Sets",,"HF","GH150",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0541","Nitrile Gasket Sets",,"HF","GN110",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0542","Nitrile Gasket Sets",,"HF","GN127",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0543","Nitrile Gasket Sets",,"HF","GN130",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0544","Nitrile Gasket Sets",,"HF","GN137",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0545","Nitrile Gasket Sets",,"HF","GN150",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0546","Nitrile Gasket Sets",,"HF","GN205",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0547","Nitrile Gasket Sets",,"HF","GN225",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0548","Nitrile Gasket Sets",,"HF","GN235",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0549","Nitrile Gasket Sets",,"HF","GN710",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0550","Nitrile Gasket Sets",,"HF","GN760",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0551","PTFE Encapsulated Seals",,"HF","GP110",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0552","PTFE Encapsulated Seals",,"HF","GP127",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0553","PTFE Encapsulated Seals",,"HF","GP130",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0554","PTFE Encapsulated Seals",,"HF","GP130HP",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0555","PTFE Encapsulated Seals",,"HF","GP137",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0556","PTFE Encapsulated Seals",,"HF","GP132HP",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0557","PTFE Encapsulated Seals",,"HF","GP150",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0558","Kalrez o-rings",,"HF","KZ130VP",,"Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
